subset,model,seed,window_size,max_rul,trigger_column,lead_time,maintenance_rate,early_maintenance_rate,late_maintenance_rate,missed_critical_rate,expected_cost,oracle_expected_cost,decision_regret,policy,cost_scenario,preventive_cost,early_cost_per_cycle,late_cost,missed_critical_cost,critical_threshold
FD003,cnn,42,30,130,y_pred,30.0,0.14,0.01,0.07,0.07,2.9402,0.2,2.7401999999999997,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,cnn,42,30,130,y_pred,50.0,0.26,0.04,0.07,0.03,2.2748000000000004,0.29,1.9848000000000001,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,cnn,43,30,130,y_pred,10.0,0.05,0.01,0.02,0.15,3.4501999999999997,0.06,3.3901999999999997,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,cnn,43,30,130,y_pred,20.0,0.09,0.01,0.06,0.11,3.491,0.14,3.3510000000000004,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,cnn,43,30,130,y_pred,30.0,0.16,0.02,0.06,0.06,2.5612,0.2,2.3612,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,cnn,43,30,130,y_pred,50.0,0.27,0.05,0.07,0.03,2.2864,0.29,1.9964000000000002,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,cnn,44,30,130,y_pred,10.0,0.04,0.0,0.02,0.16,3.64,0.06,3.58,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,cnn,44,30,130,y_pred,20.0,0.09,0.01,0.06,0.11,3.491,0.14,3.3510000000000004,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,cnn,44,30,130,y_pred,30.0,0.15,0.02,0.07,0.07,2.9512,0.2,2.7512,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,cnn,44,30,130,y_pred,50.0,0.27,0.04,0.06,0.03,2.0778000000000003,0.29,1.7878,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gradient_boosting,42,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,3.25,0.06,3.19,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gradient_boosting,42,30,130,y_pred,20.0,0.12,0.0,0.02,0.08,2.12,0.14,1.98,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gradient_boosting,42,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,1.3912,0.2,1.1912,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gradient_boosting,42,30,130,y_pred,50.0,0.29,0.01,0.01,0.0,0.49420000000000003,0.29,0.20420000000000002,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gradient_boosting,43,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,3.25,0.06,3.19,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gradient_boosting,43,30,130,y_pred,20.0,0.12,0.01,0.03,0.09,2.5221999999999998,0.14,2.3822,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gradient_boosting,43,30,130,y_pred,30.0,0.2,0.02,0.02,0.02,1.0012,0.2,0.8012,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gradient_boosting,43,30,130,y_pred,50.0,0.31,0.03,0.01,0.0,0.5162,0.29,0.2262,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gradient_boosting,44,30,130,y_pred,10.0,0.06,0.01,0.01,0.14,3.0602,0.06,3.0002,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gradient_boosting,44,30,130,y_pred,20.0,0.14,0.01,0.01,0.07,1.7422,0.14,1.6022,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gradient_boosting,44,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,1.3912,0.2,1.1912,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gradient_boosting,44,30,130,y_pred,50.0,0.29,0.02,0.02,0.0,0.6951999999999999,0.29,0.40519999999999995,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru,42,30,130,y_pred,10.0,0.04,0.0,0.02,0.16,3.64,0.06,3.58,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru,42,30,130,y_pred,20.0,0.12,0.01,0.03,0.08,2.3209999999999997,0.14,2.181,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru,42,30,130,y_pred,30.0,0.2,0.01,0.01,0.01,0.601,0.2,0.401,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru,42,30,130,y_pred,50.0,0.29,0.01,0.01,0.0,0.491,0.29,0.201,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru,43,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,3.25,0.06,3.19,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru,43,30,130,y_pred,20.0,0.12,0.02,0.04,0.09,2.7239999999999998,0.14,2.5839999999999996,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru,43,30,130,y_pred,30.0,0.17,0.01,0.04,0.04,1.771,0.2,1.571,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru,43,30,130,y_pred,50.0,0.3,0.04,0.03,0.0,0.9148,0.29,0.6248,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru,44,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,3.25,0.06,3.19,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru,44,30,130,y_pred,20.0,0.1,0.0,0.04,0.1,2.9,0.14,2.76,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru,44,30,130,y_pred,30.0,0.2,0.01,0.01,0.01,0.601,0.2,0.401,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru,44,30,130,y_pred,50.0,0.27,0.0,0.02,0.0,0.67,0.29,0.38,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru_safety_mse,42,30,130,y_pred,10.0,0.06,0.0,0.0,0.14,2.86,0.06,2.8,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru_safety_mse,42,30,130,y_pred,20.0,0.14,0.01,0.01,0.06,1.541,0.14,1.401,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru_safety_mse,42,30,130,y_pred,30.0,0.21,0.02,0.01,0.01,0.6112,0.2,0.41119999999999995,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru_safety_mse,42,30,130,y_pred,50.0,0.3,0.03,0.02,0.0,0.703,0.29,0.413,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru_safety_mse,43,30,130,y_pred,10.0,0.06,0.01,0.01,0.14,3.0636,0.06,3.0036,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru_safety_mse,43,30,130,y_pred,20.0,0.13,0.03,0.04,0.08,2.5355999999999996,0.14,2.3956,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru_safety_mse,43,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,1.3912,0.2,1.1912,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru_safety_mse,43,30,130,y_pred,50.0,0.35,0.09,0.03,0.0,0.9812000000000001,0.29,0.6912,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru_safety_mse,44,30,130,y_pred,10.0,0.05,0.01,0.02,0.15,3.4501999999999997,0.06,3.3901999999999997,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru_safety_mse,44,30,130,y_pred,20.0,0.13,0.0,0.01,0.07,1.73,0.14,1.59,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru_safety_mse,44,30,130,y_pred,30.0,0.21,0.01,0.0,0.0,0.21100000000000002,0.2,0.011000000000000001,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,gru_safety_mse,44,30,130,y_pred,50.0,0.32,0.04,0.01,0.0,0.5272,0.29,0.2372,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,lstm,42,30,130,y_pred,10.0,0.06,0.0,0.0,0.14,2.86,0.06,2.8,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,lstm,42,30,130,y_pred,20.0,0.1,0.0,0.04,0.1,2.9,0.14,2.76,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,lstm,42,30,130,y_pred,30.0,0.2,0.01,0.01,0.01,0.6002,0.2,0.40020000000000006,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,lstm,42,30,130,y_pred,50.0,0.3,0.01,0.0,0.0,0.3016,0.29,0.0116,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,lstm,43,30,130,y_pred,10.0,0.04,0.0,0.02,0.16,3.64,0.06,3.58,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,lstm,43,30,130,y_pred,20.0,0.11,0.0,0.03,0.09,2.51,0.14,2.37,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,lstm,43,30,130,y_pred,30.0,0.17,0.01,0.04,0.04,1.771,0.2,1.571,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,lstm,43,30,130,y_pred,50.0,0.29,0.01,0.01,0.0,0.4916,0.29,0.2016,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,lstm,44,30,130,y_pred,10.0,0.07,0.01,0.0,0.13,2.6702,0.06,2.6102,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,lstm,44,30,130,y_pred,20.0,0.12,0.0,0.02,0.08,2.12,0.14,1.98,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,lstm,44,30,130,y_pred,30.0,0.2,0.01,0.01,0.01,0.6002,0.2,0.40020000000000006,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,lstm,44,30,130,y_pred,50.0,0.3,0.01,0.0,0.0,0.3016,0.29,0.0116,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,random_forest,42,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,3.25,0.06,3.19,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,random_forest,42,30,130,y_pred,20.0,0.12,0.0,0.02,0.08,2.12,0.14,1.98,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,random_forest,42,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,1.3912,0.2,1.1912,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,random_forest,42,30,130,y_pred,50.0,0.28,0.01,0.02,0.0,0.6812,0.29,0.3912,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,random_forest,43,30,130,y_pred,10.0,0.05,0.0,0.01,0.15,3.25,0.06,3.19,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,random_forest,43,30,130,y_pred,20.0,0.12,0.0,0.02,0.08,2.12,0.14,1.98,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,random_forest,43,30,130,y_pred,30.0,0.21,0.02,0.01,0.01,0.6112,0.2,0.41119999999999995,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,random_forest,43,30,130,y_pred,50.0,0.28,0.02,0.03,0.0,0.882,0.29,0.5920000000000001,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,random_forest,44,30,130,y_pred,10.0,0.06,0.0,0.0,0.14,2.86,0.06,2.8,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,random_forest,44,30,130,y_pred,20.0,0.13,0.0,0.01,0.07,1.73,0.14,1.59,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,random_forest,44,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,1.3912,0.2,1.1912,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,random_forest,44,30,130,y_pred,50.0,0.28,0.02,0.03,0.0,0.8817999999999999,0.29,0.5917999999999999,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,ridge,42,30,130,y_pred,10.0,0.08,0.03,0.01,0.12,2.6834000000000002,0.06,2.6234,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,ridge,42,30,130,y_pred,20.0,0.08,0.0,0.06,0.12,3.68,0.14,3.54,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,ridge,42,30,130,y_pred,30.0,0.15,0.0,0.05,0.05,2.15,0.2,1.95,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,ridge,42,30,130,y_pred,50.0,0.22,0.0,0.07,0.02,2.02,0.29,1.73,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,ridge,43,30,130,y_pred,10.0,0.06,0.02,0.02,0.14,3.2626,0.06,3.2026,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,ridge,43,30,130,y_pred,20.0,0.11,0.01,0.04,0.09,2.7116000000000002,0.14,2.5716,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,ridge,43,30,130,y_pred,30.0,0.16,0.0,0.04,0.04,1.76,0.2,1.56,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,ridge,43,30,130,y_pred,50.0,0.22,0.0,0.07,0.01,1.82,0.29,1.53,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,ridge,44,30,130,y_pred,10.0,0.08,0.03,0.01,0.12,2.6834000000000002,0.06,2.6234,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,ridge,44,30,130,y_pred,20.0,0.11,0.01,0.04,0.09,2.7116000000000002,0.14,2.5716,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,ridge,44,30,130,y_pred,30.0,0.16,0.0,0.04,0.04,1.76,0.2,1.56,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,ridge,44,30,130,y_pred,50.0,0.22,0.0,0.07,0.02,2.02,0.29,1.73,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,tcn,42,30,130,y_pred,10.0,0.11,0.05,0.0,0.1,2.1203999999999996,0.06,2.0603999999999996,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,tcn,42,30,130,y_pred,20.0,0.16,0.03,0.01,0.05,1.3654000000000002,0.14,1.2254,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,tcn,42,30,130,y_pred,30.0,0.2,0.02,0.02,0.02,1.0012,0.2,0.8012,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,tcn,42,30,130,y_pred,50.0,0.32,0.06,0.03,0.0,0.9359999999999999,0.29,0.6459999999999999,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,tcn,43,30,130,y_pred,10.0,0.1,0.05,0.01,0.1,2.3056,0.06,2.2456,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,tcn,43,30,130,y_pred,20.0,0.14,0.02,0.02,0.06,1.7426,0.14,1.6025999999999998,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,tcn,43,30,130,y_pred,30.0,0.19,0.02,0.03,0.03,1.3912,0.2,1.1912,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,tcn,43,30,130,y_pred,50.0,0.32,0.06,0.03,0.0,0.929,0.29,0.639,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,tcn,44,30,130,y_pred,10.0,0.07,0.01,0.0,0.13,2.6708,0.06,2.6108,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,tcn,44,30,130,y_pred,20.0,0.14,0.01,0.01,0.06,1.541,0.14,1.401,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,tcn,44,30,130,y_pred,30.0,0.21,0.02,0.01,0.01,0.6112000000000001,0.2,0.41120000000000007,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD003,tcn,44,30,130,y_pred,50.0,0.28,0.02,0.03,0.0,0.882,0.29,0.5920000000000001,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gradient_boosting,42,30,130,y_pred,10.0,0.028225806451612902,0.016129032258064516,0.04435483870967742,0.18548387096774194,4.627258064516129,0.056451612903225805,4.570806451612903,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gradient_boosting,42,30,130,y_pred,20.0,0.10887096774193548,0.012096774193548387,0.06451612903225806,0.10887096774193548,3.5783064516129035,0.16129032258064516,3.4170161290322585,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gradient_boosting,42,30,130,y_pred,30.0,0.1774193548387097,0.024193548387096774,0.06048387096774194,0.06048387096774194,2.5991935483870963,0.21370967741935484,2.3854838709677417,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gradient_boosting,42,30,130,y_pred,50.0,0.2782258064516129,0.028225806451612902,0.07258064516129033,0.016129032258064516,2.060241935483871,0.3225806451612903,1.7376612903225805,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gradient_boosting,43,30,130,y_pred,10.0,0.020161290322580645,0.012096774193548387,0.04838709677419355,0.1935483870967742,4.860161290322581,0.056451612903225805,4.803709677419355,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gradient_boosting,43,30,130,y_pred,20.0,0.10887096774193548,0.016129032258064516,0.06854838709677419,0.10887096774193548,3.6591129032258065,0.16129032258064516,3.4978225806451615,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gradient_boosting,43,30,130,y_pred,30.0,0.18548387096774194,0.024193548387096774,0.05241935483870968,0.05241935483870968,2.2846774193548383,0.21370967741935484,2.0709677419354837,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gradient_boosting,43,30,130,y_pred,50.0,0.27419354838709675,0.024193548387096774,0.07258064516129033,0.016129032258064516,2.0545967741935485,0.3225806451612903,1.7320161290322582,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gradient_boosting,44,30,130,y_pred,10.0,0.024193548387096774,0.016129032258064516,0.04838709677419355,0.18951612903225806,4.784516129032258,0.056451612903225805,4.728064516129032,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gradient_boosting,44,30,130,y_pred,20.0,0.0967741935483871,0.020161290322580645,0.0846774193548387,0.125,4.293870967741935,0.16129032258064516,4.13258064516129,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gradient_boosting,44,30,130,y_pred,30.0,0.16129032258064516,0.020161290322580645,0.07258064516129033,0.07258064516129033,3.0667741935483868,0.21370967741935484,2.8530645161290322,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gradient_boosting,44,30,130,y_pred,50.0,0.2661290322580645,0.024193548387096774,0.08064516129032258,0.016129032258064516,2.207822580645161,0.3225806451612903,1.885241935483871,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru,42,30,130,y_pred,10.0,0.020161290322580645,0.012096774193548387,0.04838709677419355,0.1935483870967742,4.85983870967742,0.056451612903225805,4.803387096774194,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru,42,30,130,y_pred,20.0,0.11693548387096774,0.012096774193548387,0.056451612903225805,0.10080645161290322,3.2633870967741934,0.16129032258064516,3.1020967741935483,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru,42,30,130,y_pred,30.0,0.18951612903225806,0.020161290322580645,0.04435483870967742,0.04435483870967742,1.970483870967742,0.21370967741935484,1.7567741935483872,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru,42,30,130,y_pred,50.0,0.29435483870967744,0.016129032258064516,0.04435483870967742,0.004032258064516129,1.2674193548387098,0.3225806451612903,0.9448387096774195,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru,43,30,130,y_pred,10.0,0.016129032258064516,0.012096774193548387,0.05241935483870968,0.1975806451612903,5.017096774193549,0.056451612903225805,4.960645161290323,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru,43,30,130,y_pred,20.0,0.10080645161290322,0.004032258064516129,0.06451612903225806,0.11290322580645161,3.6493548387096775,0.16129032258064516,3.488064516129032,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru,43,30,130,y_pred,30.0,0.1774193548387097,0.016129032258064516,0.05241935483870968,0.05241935483870968,2.275483870967742,0.21370967741935484,2.061774193548387,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru,43,30,130,y_pred,50.0,0.2782258064516129,0.016129032258064516,0.06048387096774194,0.012096774193548387,1.7351612903225808,0.3225806451612903,1.4125806451612906,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru,44,30,130,y_pred,10.0,0.004032258064516129,0.0,0.05241935483870968,0.20967741935483872,5.245967741935484,0.056451612903225805,5.189516129032258,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru,44,30,130,y_pred,20.0,0.06854838709677419,0.004032258064516129,0.0967741935483871,0.14516129032258066,4.9074193548387095,0.16129032258064516,4.7461290322580645,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru,44,30,130,y_pred,30.0,0.17338709677419356,0.016129032258064516,0.056451612903225805,0.056451612903225805,2.432741935483871,0.21370967741935484,2.219032258064516,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru,44,30,130,y_pred,50.0,0.2862903225806452,0.020161290322580645,0.056451612903225805,0.016129032258064516,1.744516129032258,0.3225806451612903,1.4219354838709677,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru_safety_mse,42,30,130,y_pred,10.0,0.056451612903225805,0.036290322580645164,0.036290322580645164,0.15725806451612903,3.9306451612903226,0.056451612903225805,3.8741935483870966,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru_safety_mse,42,30,130,y_pred,20.0,0.1693548387096774,0.036290322580645164,0.028225806451612902,0.056451612903225805,1.8679838709677419,0.16129032258064516,1.7066935483870966,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru_safety_mse,42,30,130,y_pred,30.0,0.23387096774193547,0.04032258064516129,0.020161290322580645,0.020161290322580645,1.050967741935484,0.21370967741935484,0.8372580645161289,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru_safety_mse,42,30,130,y_pred,50.0,0.3387096774193548,0.036290322580645164,0.020161290322580645,0.0,0.7627419354838709,0.3225806451612903,0.4401612903225806,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru_safety_mse,43,30,130,y_pred,10.0,0.04435483870967742,0.020161290322580645,0.03225806451612903,0.1693548387096774,4.077903225806451,0.056451612903225805,4.021451612903226,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru_safety_mse,43,30,130,y_pred,20.0,0.14516129032258066,0.024193548387096774,0.04032258064516129,0.08064516129032258,2.568225806451613,0.16129032258064516,2.4069354838709676,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru_safety_mse,43,30,130,y_pred,30.0,0.21774193548387097,0.036290322580645164,0.03225806451612903,0.03225806451612903,1.5179838709677418,0.21370967741935484,1.304274193548387,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru_safety_mse,43,30,130,y_pred,50.0,0.31451612903225806,0.03225806451612903,0.04032258064516129,0.004032258064516129,1.2162903225806452,0.3225806451612903,0.8937096774193549,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru_safety_mse,44,30,130,y_pred,10.0,0.024193548387096774,0.012096774193548387,0.04435483870967742,0.18951612903225806,4.702983870967743,0.056451612903225805,4.646532258064517,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru_safety_mse,44,30,130,y_pred,20.0,0.125,0.016129032258064516,0.05241935483870968,0.09274193548387097,3.029677419354839,0.16129032258064516,2.8683870967741933,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru_safety_mse,44,30,130,y_pred,30.0,0.1935483870967742,0.020161290322580645,0.04032258064516129,0.04032258064516129,1.8079838709677418,0.21370967741935484,1.594274193548387,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,gru_safety_mse,44,30,130,y_pred,50.0,0.2903225806451613,0.016129032258064516,0.04838709677419355,0.008064516129032258,1.4246774193548388,0.3225806451612903,1.1020967741935486,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,random_forest,42,30,130,y_pred,10.0,0.016129032258064516,0.004032258064516129,0.04435483870967742,0.1975806451612903,4.85524193548387,0.056451612903225805,4.798790322580645,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,random_forest,42,30,130,y_pred,20.0,0.10483870967741936,0.0,0.056451612903225805,0.10887096774193548,3.411290322580645,0.16129032258064516,3.25,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,random_forest,42,30,130,y_pred,30.0,0.1693548387096774,0.016129032258064516,0.06048387096774194,0.06048387096774194,2.59,0.21370967741935484,2.376290322580645,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,random_forest,42,30,130,y_pred,50.0,0.28225806451612906,0.020161290322580645,0.06048387096774194,0.016129032258064516,1.8211290322580644,0.3225806451612903,1.4985483870967742,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,random_forest,43,30,130,y_pred,10.0,0.036290322580645164,0.004032258064516129,0.024193548387096774,0.1774193548387097,4.068951612903226,0.056451612903225805,4.0125,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,random_forest,43,30,130,y_pred,20.0,0.10080645161290322,0.0,0.06048387096774194,0.11290322580645161,3.568548387096774,0.16129032258064516,3.407258064516129,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,random_forest,43,30,130,y_pred,30.0,0.18548387096774194,0.016129032258064516,0.04435483870967742,0.04435483870967742,1.960967741935484,0.21370967741935484,1.7472580645161293,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,random_forest,43,30,130,y_pred,50.0,0.2782258064516129,0.016129032258064516,0.06048387096774194,0.020161290322580645,1.8973387096774195,0.3225806451612903,1.5747580645161292,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,random_forest,44,30,130,y_pred,10.0,0.020161290322580645,0.004032258064516129,0.04032258064516129,0.1935483870967742,4.6977419354838705,0.056451612903225805,4.6412903225806454,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,random_forest,44,30,130,y_pred,20.0,0.0967741935483871,0.0,0.06451612903225806,0.11693548387096774,3.725806451612903,0.16129032258064516,3.564516129032258,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,random_forest,44,30,130,y_pred,30.0,0.16532258064516128,0.004032258064516129,0.05241935483870968,0.05241935483870968,2.2626612903225807,0.21370967741935484,2.0489516129032257,mean,high_late,1.0,0.02,20.0,20.0,30.0
FD004,random_forest,44,30,130,y_pred,50.0,0.2701612903225806,0.012096774193548387,0.06451612903225806,0.016129032258064516,1.8893548387096777,0.3225806451612903,1.5667741935483874,mean,high_late,1.0,0.02,20.0,20.0,30.0
